21.208163,19.247750,22.317219,20.963893,17.561593,20.510568,21.575908,18.269297,21.575954,21.067332,20.400816,21.424372,20.978585,20.364532,18.813385,19.579287,22.291355,20.783620,18.049557,20.197389,22.081477,21.955339,22.975446,20.846215,20.335785,21.182191,19.160554,18.314556,19.316876,20.170633,18.103974,16.515801,20.044994,18.652077,20.459571,21.086671,20.095277,20.143948,19.905690,19.871519,17.978002,16.819435,17.888082,21.123162,19.382282,17.329610,16.629859,20.364619,19.262693,20.989928,19.870630,19.879164,22.006149,18.532809,19.483314,19.179657,23.277208,20.360932,17.412877,21.036309,18.663488,19.772655,22.089412,19.908760,21.239735,19.319374,20.677960,18.922595,19.562017,18.295019,21.443803,21.420511,16.921859,19.777703,20.878388,19.898378,21.331868,21.484668,21.000163,23.453339,17.552350
22.271014,19.640346,22.297724,21.842557,18.677071,20.384312,21.097633,20.358422,22.238142,21.243616,20.949155,23.509477,22.123336,19.835907,19.545214,20.102976,22.925447,21.502080,18.422778,19.745247,22.501979,20.756212,23.268664,21.301862,21.218319,21.313907,19.074839,19.280585,18.224622,20.860326,19.560052,16.077572,20.482882,18.481558,18.826549,19.826190,19.299605,19.022350,18.808735,20.188398,18.850224,17.512822,17.192295,18.060078,20.070905,17.073581,17.934913,18.562135,19.441497,21.452450,18.161886,18.599077,19.354248,18.367189,21.787352,18.250893,19.404157,19.460576,16.785067,18.298889,19.952315,17.593635,21.028438,19.197540,18.332372,19.381507,19.519420,17.775615,18.649360,19.231210,21.883431,19.128493,19.206827,20.182088,21.736259,21.524798,19.890263,18.279303,20.677899,19.997664,18.544494
19.289873,17.685710,19.809118,18.088844,16.730017,18.155051,17.603663,17.280991,20.867054,19.498575,18.554648,19.716543,19.968602,18.170172,18.166947,17.936273,21.161024,20.902236,16.691071,17.842091,19.930147,18.936047,20.245257,17.313891,19.274418,18.861548,19.282320,21.111314,20.810493,21.200483,19.534062,18.279243,18.804508,19.182277,19.369186,21.084250,22.061077,21.095408,21.783529,21.558540,18.724822,19.637359,20.372862,22.865532,20.319263,18.512198,19.071190,20.438904,20.567691,22.472726,21.463067,21.232752,22.477081,20.417929,22.256606,19.853649,22.970137,21.597665,18.229862,20.891114,19.933315,20.582745,23.527801,20.057320,20.777507,21.468735,21.461227,20.146729,21.190227,20.007044,22.597778,22.411612,18.185035,19.859763,22.655253,20.326310,22.723238,20.719860,20.402847,23.334374,21.265660
19.338955,16.865610,22.036980,19.953797,16.341551,19.636459,18.896411,18.123322,22.459374,19.581943,19.679510,19.534296,19.603869,17.444839,17.440032,18.458186,20.258155,19.993318,16.263356,18.204152,19.576738,20.644633,20.510111,19.574451,19.630273,21.093730,18.221621,19.359873,18.567008,21.073113,18.284437,17.511691,18.222043,19.018020,20.042014,19.247428,18.763863,18.566735,19.451698,19.806107,18.767431,17.160746,19.057662,21.023006,19.633676,16.589376,18.837430,19.773187,20.129770,20.093254,19.437471,19.487843,19.754299,18.609995,20.107781,17.982610,21.373216,19.434267,16.833486,18.545599,19.494383,18.268809,19.976509,19.809431,18.700143,19.840434,20.369947,17.907163,16.677254,17.603783,20.225992,19.990233,17.494702,18.625763,20.123838,19.511062,20.555807,18.381254,18.058256,19.515355,17.522505
21.439335,21.246702,24.853390,21.967988,19.422840,21.758000,21.877339,21.521160,22.607502,22.489446,22.591233,21.466250,22.568100,21.575853,20.827671,20.266897,22.779112,22.267300,18.626462,20.330207,22.605959,22.655734,23.972193,21.514206,22.287953,23.579327,20.483437,19.205031,17.558072,19.103269,19.706866,17.032598,20.000480,19.647686,16.746861,19.277850,19.422935,19.165283,19.120093,19.334912,19.044184,17.066481,17.025854,20.671380,18.807256,17.509279,19.320089,19.727639,19.774328,21.004029,18.419916,18.767277,19.976283,17.870507,22.901430,23.368894,25.648132,22.935691,20.985273,23.997729,22.962059,23.542810,24.245038,24.218224,23.643851,21.768846,24.643473,22.405379,21.144423,22.637528,25.652385,24.314509,21.247725,21.220525,23.761374,23.071038,25.219125,24.039995,24.610883,24.505285,21.760461
22.179224,19.770810,23.123220,22.154663,17.311446,21.608217,19.961208,19.622472,23.091201,20.902686,21.098470,23.752279,22.292328,19.734983,19.978709,21.290910,23.141049,21.949000,19.333498,20.713249,24.451062,21.573721,24.214615,21.268949,22.766713,23.321066,20.230512,19.678282,19.482597,20.756732,19.256243,17.681926,20.266141,19.120022,19.059961,21.076635,20.999318,20.003986,19.050655,22.088679,19.506413,17.422273,18.667304,21.726532,20.725520,17.830942,17.664508,19.549671,19.239556,21.124209,20.793667,20.797840,21.348595,18.033336,22.392599,21.062788,23.171827,21.338590,18.020205,21.965019,21.550492,19.824501,23.962996,21.744719,22.702444,21.711860,22.869799,21.223732,20.209141,21.626988,24.468684,22.020253,19.602585,21.323833,23.783048,21.703425,24.358786,22.175015,22.330216,24.057269,21.298164
19.056947,17.211935,20.614504,19.261169,15.661822,18.365698,17.979752,17.648558,20.259368,18.879793,19.159316,19.082194,19.493976,20.230217,16.486757,18.427737,20.411241,19.801528,17.044524,18.033062,17.698961,19.265422,21.365487,19.682367,18.209066,19.393587,18.799964,19.513074,17.700676,19.037569,19.815117,16.064470,19.685609,18.645943,17.284245,18.459437,18.767497,17.761199,17.800864,18.939249,18.526398,16.655103,16.255203,20.736645,20.011874,16.327523,18.386164,19.744510,18.898340,18.880112,17.557342,18.809409,19.892917,17.080267,18.986432,18.953089,20.807877,18.196387,16.730986,19.498678,18.436843,18.218225,20.333132,19.701586,19.766847,19.939060,19.796208,18.120638,17.927174,17.932624,20.499402,19.928394,16.659470,18.599438,20.259135,19.218522,20.820129,20.396029,19.909691,20.211056,18.385610
20.492978,20.907706,22.554146,20.509235,16.465479,20.337324,19.805735,19.216630,22.378938,19.846138,20.760064,19.942190,19.836117,19.853105,19.961680,19.931810,21.613258,20.749043,18.985233,20.268548,21.645872,20.433524,23.686519,19.806804,20.634162,23.355833,17.519614,21.698262,19.711924,23.683814,20.788617,18.659734,20.720113,20.492208,18.601867,23.136035,22.937382,21.381719,21.191231,22.034467,19.607350,20.057038,19.423555,22.007546,21.346099,18.615125,22.052742,20.916427,21.853388,23.404234,20.590672,20.530816,21.988758,19.614081,23.682226,19.948168,23.966726,21.809875,19.781289,21.177556,22.100651,21.404661,24.218333,21.701848,21.880394,21.101221,21.895166,20.906064,20.946573,21.423173,23.631712,21.850266,19.669352,21.831712,23.561057,22.926708,22.735395,21.506725,21.720919,23.224892,22.170174
19.197062,17.312913,19.806494,19.616257,16.951836,18.595079,17.637262,19.263581,19.904951,18.951935,19.224179,18.731725,19.893542,16.890185,17.424123,17.317563,20.203360,19.868647,15.742908,18.416299,19.584173,17.760440,19.606966,18.685515,19.673514,20.422444,17.248248,21.551905,20.973233,23.703894,21.666816,18.329896,21.158778,22.029528,18.756789,23.390544,22.691673,21.600324,20.491386,22.990875,20.729238,18.565085,21.422050,24.467132,24.000123,18.274881,20.414425,22.843828,22.621386,22.341803,21.662188,20.854684,22.158529,19.346333,19.419946,16.940679,20.459147,18.740021,15.994788,18.022682,17.869332,19.187937,20.159981,19.410229,18.459864,20.184212,19.115608,17.525815,17.341389,17.476329,20.001401,19.086834,18.295785,18.467830,20.695840,19.578380,20.221762,18.700732,20.608340,21.567277,19.065227
23.709340,20.193146,24.192002,22.787273,19.058610,22.284209,21.314788,21.154230,23.785093,22.080106,22.212755,22.673144,23.122140,21.735429,20.948414,20.359833,22.429264,22.849182,19.966232,21.652189,23.561213,22.482923,24.838030,21.513209,22.607024,24.486643,21.141776,23.850249,21.169836,24.880455,23.882199,18.913501,23.223230,22.995462,22.460457,24.804065,23.129764,23.632018,23.169657,23.421278,22.911970,20.600020,23.241125,23.439120,22.951991,21.717871,22.456887,23.257898,25.089487,24.877383,23.909814,22.318108,24.389546,22.021643,21.140946,19.232812,22.279415,21.254710,18.897783,21.919045,20.257805,20.857006,23.213768,20.992884,21.050175,21.487987,21.808849,19.183011,19.431414,20.575614,21.714375,21.770614,18.594808,21.389361,21.732717,20.308059,23.339002,20.725904,21.078722,22.650516,19.628366
20.665919,18.866726,20.646363,18.289784,15.571371,19.136828,18.359347,18.295728,21.567970,19.616370,19.589854,20.752865,19.758559,17.231581,19.362637,18.120767,22.095236,19.524343,17.930037,18.160272,20.627843,19.535985,21.967009,19.915801,19.763761,21.583434,19.465963,20.120633,20.389714,21.800312,20.316808,17.835622,21.232815,20.284157,18.881522,21.560275,20.131170,20.398090,19.214370,20.352785,19.960633,19.795290,18.263306,21.073772,21.062034,19.250359,18.697594,21.549717,20.315948,21.413088,19.400444,20.223164,21.674439,18.749293,20.391117,18.846888,19.425975,19.964035,15.763021,19.244648,20.046066,16.624127,20.334729,20.150465,19.383473,18.742500,21.829901,18.035013,17.499318,17.031816,20.224081,19.481045,17.363141,17.782934,20.348513,19.321487,20.461703,20.067797,19.754274,21.175109,18.962922
22.608827,21.584166,25.733300,24.018572,20.514281,24.537389,23.442124,22.633486,25.201243,24.458716,24.593493,25.683078,23.837088,22.736122,20.973814,22.294209,26.732711,23.838634,20.712343,22.787394,23.683094,24.505846,26.625961,24.026313,23.569992,25.039550,24.462423,22.614440,22.787579,25.029415,22.351788,20.057508,21.957333,22.308771,20.434103,23.742099,23.211666,21.275219,22.662147,22.368519,22.033191,21.853381,20.627654,24.022754,22.739760,19.524154,22.630043,25.187081,23.148007,24.605770,23.002855,22.285569,24.810903,20.749500,22.008393,19.444030,23.973276,20.781799,18.290973,19.911578,19.855454,20.751088,23.087712,22.043581,23.006991,21.345713,19.842565,21.215788,20.633295,20.465428,22.894543,21.150902,18.894529,20.486521,21.576646,21.799378,23.969492,20.297952,20.264284,23.534492,20.539072
22.576069,22.006791,23.950097,23.586646,19.964113,22.776877,21.965879,21.537297,23.903015,23.153244,22.129621,23.125430,24.046923,21.307924,20.543446,21.687503,25.139008,23.058903,20.259301,21.013226,24.150943,23.018386,25.033674,22.278763,23.104999,24.854121,20.514178,21.230774,19.700957,22.835777,21.817220,17.580904,21.923581,20.332414,20.521597,22.008402,20.436357,21.893088,21.304329,20.834387,20.169970,19.593854,19.431527,22.387324,22.002388,18.728282,20.532846,21.336010,20.795036,23.397848,19.121113,19.897264,22.214156,20.536669,19.999270,20.270212,21.395042,19.307274,19.046085,21.494267,18.739253,18.954309,20.989619,21.251657,20.074504,20.168324,20.239658,18.828746,18.698868,18.525311,22.688439,20.908458,18.484466,19.188247,20.988406,19.377337,21.884782,20.256271,20.640075,20.816333,19.607197
19.621597,18.460080,19.827358,19.177394,17.606185,19.319299,18.461758,18.712086,21.183848,20.109220,19.794997,19.159914,20.606376,18.037046,18.636042,18.261159,19.599388,20.271673,17.578740,18.642473,19.579152,19.604717,20.884429,20.193538,19.255986,21.043770,19.110689,17.721104,17.551227,18.148544,17.700950,15.294514,16.767674,16.425504,16.218462,19.009427,16.812662,17.811706,17.343428,18.391529,17.112096,16.384188,16.516581,18.936725,18.329214,15.637515,16.501920,17.849739,17.588901,17.093651,17.487148,18.002696,17.149267,17.360636,21.301475,19.545749,22.301696,22.978908,17.757529,21.851058,19.034359,19.645818,21.667332,22.418706,21.558798,22.119062,23.054087,20.555606,19.322452,20.948020,22.000461,21.317807,19.178121,21.182297,20.232631,22.448468,23.202006,21.238864,21.696814,22.152955,19.905537
20.545135,19.512476,21.466196,21.260323,17.507445,20.423006,21.175244,18.410071,21.985132,21.220405,21.633502,20.533541,21.848026,20.837139,19.546032,19.555684,21.757614,20.480597,19.509677,20.240451,21.279898,21.574061,23.330579,21.275480,20.739093,23.114434,18.936436,21.613057,20.822615,23.413600,22.890488,19.209041,22.899941,21.675756,19.910663,22.052605,22.037719,20.952098,22.051046,23.194594,21.281959,19.833858,21.118348,23.027841,22.942044,19.273378,21.106915,22.673969,22.845525,24.149757,22.639043,21.141199,23.262868,20.719446,17.623420,17.665509,20.660923,17.342680,14.963370,17.827903,16.864472,16.838878,19.133085,18.573223,18.886451,19.445555,18.871291,18.030696,17.198617,17.410744,20.336263,18.682363,16.803740,17.065599,19.080860,18.421478,21.756704,19.717181,18.091012,20.886800,17.895932
21.330927,20.864878,22.440758,21.086372,18.127862,20.325675,20.832916,20.830618,21.442051,21.039178,21.095668,22.387140,21.501727,20.027391,19.128657,20.166779,22.895481,21.498425,20.265546,19.385575,22.416781,20.869264,23.083600,21.476032,21.232515,21.427595,20.002448,21.338715,20.043605,21.472053,20.632370,18.218528,19.469701,20.717103,19.021683,22.498556,21.116754,19.601584,20.839425,21.122888,18.395709,18.811594,19.421068,22.045203,20.225124,17.370680,18.892848,21.939368,20.180515,22.685706,20.708919,20.662284,21.876633,19.748732,19.070405,16.912389,18.572248,20.362761,16.128367,18.891399,17.760242,16.011163,19.093647,18.171656,18.251081,18.617901,18.356410,17.300843,18.180930,17.463066,20.235541,18.581092,17.174893,17.950520,18.343442,18.334764,20.012678,18.518771,18.131398,18.934973,17.140559
22.267522,18.113393,22.132895,22.248495,17.350491,20.003197,19.526609,19.805944,22.141387,19.084055,20.186087,20.729248,21.523485,21.192351,20.445290,19.991090,22.443066,21.707009,19.040084,20.618300,22.483142,21.742840,21.609432,20.906118,21.829275,22.097475,20.613540,21.771499,21.278847,22.102790,19.858691,18.527524,20.982113,19.743719,21.203829,22.053224,22.205881,22.115785,20.604543,22.805467,19.644737,19.373866,20.152870,23.604895,22.566510,18.641806,20.508952,22.052862,21.324991,22.791583,20.918109,21.977773,24.002449,20.159102,18.861199,17.224584,21.095101,20.484222,15.882293,19.005477,18.830597,17.790958,20.760111,17.863058,20.969684,18.455422,20.315208,19.001591,17.805452,19.065995,19.733507,20.457814,17.721927,18.408244,20.267527,19.082063,20.433355,19.282790,19.151287,20.970097,17.162458
21.131887,20.854403,21.492816,20.181478,18.471040,21.065740,19.099459,19.357192,20.394594,21.147438,20.884623,21.012462,21.933348,18.953237,19.672494,19.839238,22.749388,20.230472,19.627166,19.591298,21.360586,21.284032,21.681018,21.696818,22.530800,22.055155,19.623898,19.912215,18.273351,19.544578,18.889757,17.595607,19.053488,19.183783,18.115511,19.843977,19.243453,18.743841,18.026486,19.577036,18.556441,17.926312,17.785082,19.604880,18.777995,17.963967,17.930899,20.739338,19.865729,20.747229,18.080161,20.422189,21.283313,17.755791,19.959665,18.268661,21.294820,19.754704,16.592983,20.240379,19.018589,18.580757,22.072713,18.879495,20.478165,18.535806,20.515488,18.659878,18.408912,19.358605,20.163846,19.788575,17.731287,18.943146,19.880666,19.269316,22.370033,20.104170,20.177413,21.712966,18.717613
22.847086,21.795409,23.744035,23.566812,19.338802,21.514303,21.583252,21.591658,23.222133,21.982531,21.110848,22.853168,23.296442,21.620360,21.056287,21.337012,23.677865,24.433816,20.010144,20.801262,23.664534,23.717222,24.098292,21.586894,23.084040,23.308909,21.947770,21.074138,20.627199,21.723267,23.337220,18.343421,21.482803,20.916422,20.409340,22.856452,22.272966,22.180608,20.595619,21.683101,21.193325,19.212815,20.544969,24.151210,22.524948,20.004230,20.079173,23.069565,21.417139,22.872063,21.773101,21.476973,22.955419,20.638194,23.182451,20.707315,25.199355,22.712985,19.747555,22.792336,21.149333,23.578174,24.463582,23.102841,24.230786,23.113799,23.561927,21.076903,21.898778,21.196566,23.482581,23.855497,21.151028,22.192544,24.398765,23.268598,23.969416,23.124680,24.158920,24.261822,22.471636
22.185150,20.299162,22.064527,22.176174,18.758662,20.390622,21.187123,19.570511,21.391378,21.189131,21.932881,21.603320,20.827678,21.549107,20.150707,20.090629,22.504314,22.092943,21.033990,20.434265,22.768513,22.905610,23.025491,21.598627,22.925741,23.600953,21.016379,20.519039,17.782906,21.628164,21.029860,16.128134,19.913345,18.081011,20.467886,20.049437,20.249086,20.203150,19.506160,20.950773,18.451007,17.937647,19.075373,20.796334,20.292828,18.551075,19.220236,19.025492,21.251520,20.238554,19.839418,18.997329,20.704174,19.243946,20.656419,19.670453,20.967224,20.096845,18.115512,19.998130,20.399329,18.761402,20.935069,19.368246,20.166955,20.126306,19.754262,19.304847,17.451701,19.177659,21.759676,20.221865,17.425942,19.294939,20.748539,19.625111,21.400424,20.934339,19.983104,21.771724,19.076166
22.283009,21.521927,24.203297,21.156429,17.805147,22.952046,21.155880,19.079648,22.912770,22.285405,21.388374,22.364009,22.001051,20.507611,20.601952,20.415821,22.261890,22.669243,19.819103,21.463733,23.337728,22.453503,23.974211,21.220091,22.600114,22.693303,20.615425,22.844174,19.605294,22.255243,20.333748,18.184649,21.281012,20.957562,19.658408,21.834907,22.200042,21.364950,20.970031,22.389765,19.389872,20.307450,18.981307,23.352121,22.173893,18.303223,20.353803,22.127704,19.851577,23.637800,20.845222,21.216505,23.020547,19.106981,21.294173,21.051256,22.777614,20.502828,19.973604,22.011003,21.948542,20.361214,23.071553,22.301663,22.720603,22.451965,23.222565,19.632334,19.587439,19.711537,22.875073,23.396023,18.156918,21.728781,21.804939,21.210411,24.425178,20.807770,23.204139,22.461228,21.173900
20.446501,18.386154,21.891444,19.955376,17.852378,20.709648,19.189606,18.692622,22.221168,21.232091,20.266777,20.607587,21.409058,19.382212,18.136457,18.859003,22.216961,21.655879,17.056021,19.578497,20.291764,18.933641,21.942533,20.583977,20.225808,21.289407,19.777755,18.857397,17.208088,20.193571,19.338714,15.664183,19.584489,18.846115,17.699192,20.014714,18.289008,18.673131,17.661108,21.158292,17.160069,17.486753,17.351314,20.488725,19.781318,16.873747,17.666853,19.174198,17.975248,19.919021,19.188005,19.478101,19.536466,19.351837,22.760212,20.230593,22.782553,21.652571,19.174101,21.324512,21.942285,20.242526,23.841776,21.511938,21.786704,21.208819,22.074809,19.613810,19.334989,21.535499,23.332048,22.858122,19.930955,20.854476,22.623526,21.760633,23.807282,19.478540,23.166206,22.579018,20.721263
19.721247,18.345509,20.109467,18.681032,17.087319,18.238278,20.063355,17.548021,21.275340,21.230120,18.533238,19.390460,19.721173,18.235350,16.582989,18.104926,20.024954,20.561530,17.555121,19.060621,20.631611,19.385396,20.265942,18.894799,19.057772,21.255148,17.577283,19.880105,18.434110,22.154731,19.557724,17.980947,20.959715,20.257765,18.433929,21.402997,19.595401,20.349692,20.515117,20.538347,18.233198,19.194490,19.720751,20.799788,20.885279,17.887164,19.802917,20.924250,19.620563,22.828643,19.139633,21.137831,21.635893,20.502820,21.523016,20.320445,22.495218,21.854667,18.151651,22.657429,20.966895,19.412739,24.427029,21.610159,21.171939,23.045881,22.055493,19.800428,20.020462,20.222918,22.871334,21.926547,17.554789,21.252621,22.874180,21.664258,22.090718,21.120737,20.920619,22.287483,19.039435
20.105105,17.979767,20.892925,20.354706,17.989155,20.370700,19.474035,18.854833,19.953026,18.873942,19.416400,19.274854,17.964014,19.568736,18.590494,18.214421,20.558829,19.652283,17.919941,19.531361,20.261531,21.639493,20.975143,19.203989,18.207056,21.125749,18.691931,20.348421,19.288841,21.440896,18.954466,17.207506,18.595217,19.014511,18.368786,21.233956,19.417225,19.183534,17.845286,19.928499,19.613547,16.818692,18.443557,19.876219,20.447504,16.391213,18.404276,19.871216,19.021445,21.160417,19.799606,19.803043,20.284696,18.990703,23.389173,21.268549,26.158937,23.441152,20.117152,22.131125,22.191897,21.879148,24.226443,21.505370,21.736625,22.730884,22.936968,22.415548,20.772767,21.789686,25.395186,22.970914,19.294009,20.511024,23.027792,23.522761,23.378908,21.634085,22.360365,22.219091,21.120388
21.111740,19.229022,22.169779,21.043138,18.787163,20.371779,20.565444,19.306044,22.213088,20.453559,20.945977,21.636037,22.053527,20.636863,18.995021,19.854778,23.942404,22.021382,19.510026,20.473074,21.972304,22.653614,21.390445,20.717124,20.554253,20.761618,20.924243,20.496412,20.241216,21.310020,20.670599,17.244616,20.795410,21.090456,19.401042,21.376111,20.952262,20.676893,21.264725,21.744697,19.661697,19.402090,19.284293,21.473556,19.702231,19.718015,19.957802,22.006913,20.201741,22.287955,20.447386,20.807572,21.153687,20.114067,20.043863,18.560398,21.280431,20.022341,17.060221,20.341433,19.130180,18.703301,20.473798,19.049199,18.863660,19.019723,20.897051,18.873534,17.944238,19.243506,19.238275,21.438828,16.568206,18.785660,20.970003,20.670094,20.083286,18.365941,19.985174,19.927534,18.273610
