0.947365,0.361424,0.459017,0.701535,0.698187,0.428815,0.088797,0.414126,0.222234,0.091136,0.725846,0.295935,0.779231,0.541445,0.072413,0.049851,0.848932,0.004543,0.348330,0.375464,0.420239,0.955149,0.182575,0.543692,0.839129,0.248795,0.490373,0.697599,0.544470,0.913111,0.650039,0.203521,0.577578,0.345636,0.109708,0.869604,0.428508,0.940713,0.567077,0.864164,0.996809,0.363050,0.789638,0.442265,0.155931,0.727507,0.213909,0.167886,0.667409,0.146206,0.290596,0.051708,0.054075,0.842671,0.776879,0.008466,0.293904,0.643692,0.535453,0.365495,0.882553,0.069632,0.303699,0.267981,0.953183,0.140763,0.812056,0.220383,0.978783,0.399734,0.324085,0.902193,0.156147,0.363983,0.457943,0.647212,0.699307,0.246467,0.362769,0.050364,0.471580
0.841865,0.222821,0.947760,0.994687,0.705971,0.259177,0.993449,0.899185,0.604047,0.219733,0.049610,0.797792,0.493879,0.632218,0.683627,0.713439,0.768407,0.619018,0.836894,0.678465,0.969147,0.460508,0.759174,0.445258,0.455255,0.464276,0.081546,0.535346,0.556602,0.816655,0.522724,0.416008,0.841932,0.354365,0.812707,0.167775,0.800695,0.279130,0.331568,0.656842,0.543677,0.573385,0.883198,0.911658,0.232369,0.432924,0.153939,0.250095,0.352060,0.068117,0.848355,0.296667,0.086690,0.000181,0.044700,0.277259,0.894099,0.119472,0.971138,0.911216,0.814091,0.419668,0.360059,0.512001,0.196708,0.070642,0.279563,0.622731,0.233343,0.795913,0.916037,0.833080,0.574029,0.702504,0.986129,0.875062,0.172347,0.639980,0.151581,0.629273,0.193416
0.747822,0.645795,0.878147,0.023006,0.665577,0.350578,0.167232,0.671642,0.289226,0.014704,0.127760,0.265132,0.068411,0.784704,0.520396,0.298374,0.773840,0.922655,0.061729,0.486018,0.498937,0.631080,0.565552,0.229932,0.466272,0.625709,0.282990,0.214164,0.462685,0.344031,0.122814,0.136991,0.400910,0.097165,0.046265,0.578908,0.704133,0.367480,0.243736,0.463789,0.908828,0.673926,0.676479,0.581794,0.203987,0.409848,0.313272,0.158316,0.823727,0.372418,0.222268,0.654932,0.445028,0.592135,0.017435,0.027694,0.454278,0.049914,0.905406,0.159026,0.755167,0.098122,0.136850,0.036752,0.688274,0.812958,0.381657,0.508125,0.052311,0.194248,0.725577,0.767739,0.382692,0.902919,0.361785,0.516095,0.004988,0.836404,0.442714,0.702382,0.935120
0.556150,0.219192,0.951808,0.038276,0.309067,0.493113,0.744661,0.512496,0.519066,0.934571,0.333447,0.248115,0.061659,0.301716,0.937759,0.922515,0.710289,0.826032,0.124278,0.740294,0.116304,0.723440,0.864285,0.042661,0.998560,0.798886,0.880001,0.175626,0.753609,0.911811,0.799199,0.144377,0.542670,0.651163,0.088448,0.550376,0.165224,0.915588,0.287505,0.098649,0.988059,0.303639,0.260594,0.803706,0.890507,0.743025,0.019885,0.209196,0.957868,0.894324,0.906723,0.290660,0.127074,0.740779,0.280757,0.680956,0.825188,0.942983,0.715094,0.584145,0.729547,0.490534,0.405585,0.671470,0.399433,0.264885,0.929804,0.207721,0.159203,0.732663,0.860394,0.648047,0.727541,0.787144,0.521641,0.223628,0.516469,0.294133,0.498351,0.789945,0.609994
0.162828,0.654937,0.520068,0.776448,0.761264,0.565159,0.626550,0.430593,0.969186,0.113932,0.849107,0.933608,0.154769,0.200927,0.984012,0.290354,0.971814,0.273578,0.032606,0.004457,0.914836,0.651112,0.238215,0.679685,0.469836,0.541206,0.053134,0.029524,0.202087,0.477393,0.536953,0.571570,0.375314,0.906613,0.437580,0.398825,0.046222,0.854421,0.251085,0.982805,0.001023,0.200622,0.856950,0.753803,0.169638,0.113505,0.682610,0.622535,0.939709,0.696227,0.483455,0.428862,0.875371,0.356448,0.823931,0.805345,0.431508,0.351039,0.904295,0.482085,0.399089,0.489972,0.958226,0.908185,0.858510,0.976288,0.474946,0.413679,0.709123,0.234501,0.262277,0.094192,0.083264,0.415509,0.464007,0.572140,0.961036,0.126455,0.324993,0.163104,0.293070
0.627917,0.402935,0.130296,0.880299,0.190185,0.434455,0.887479,0.863626,0.965335,0.386289,0.359931,0.363028,0.419302,0.205668,0.667690,0.861915,0.201002,0.238149,0.563215,0.946669,0.663968,0.318565,0.119271,0.579361,0.327666,0.090768,0.542795,0.760244,0.417748,0.095022,0.037375,0.161795,0.284874,0.870005,0.167419,0.816269,0.040964,0.477557,0.292117,0.608357,0.650519,0.264454,0.684769,0.914943,0.444736,0.673888,0.040610,0.531120,0.538375,0.462579,0.573534,0.381305,0.589793,0.650766,0.427183,0.661216,0.051739,0.570154,0.575959,0.147430,0.856816,0.498306,0.031398,0.704491,0.383790,0.366850,0.653883,0.814191,0.102971,0.639071,0.860304,0.125732,0.180832,0.240318,0.025831,0.135512,0.546177,0.598789,0.843409,0.166750,0.560111
0.790234,0.456989,0.619630,0.120657,0.885170,0.050853,0.688704,0.048694,0.407542,0.563470,0.234729,0.086554,0.718990,0.067901,0.215972,0.846896,0.788948,0.842303,0.581705,0.720741,0.499777,0.748215,0.243964,0.309659,0.446384,0.373647,0.892656,0.869491,0.529189,0.087211,0.756276,0.732848,0.978099,0.909794,0.908086,0.195046,0.145569,0.586135,0.162740,0.163880,0.335284,0.117279,0.114080,0.349389,0.179249,0.631445,0.699923,0.600581,0.962651,0.268311,0.505812,0.176082,0.409231,0.940030,0.080080,0.906372,0.397263,0.804922,0.332271,0.475716,0.361374,0.616618,0.500170,0.363727,0.163215,0.154431,0.523147,0.527923,0.808471,0.977908,0.691387,0.149619,0.640821,0.286419,0.846162,0.452383,0.194533,0.513225,0.773493,0.093254,0.324071
0.662229,0.076025,0.749199,0.786248,0.470946,0.191695,0.811489,0.691685,0.143265,0.852697,0.284667,0.397437,0.719282,0.979206,0.518779,0.121549,0.882184,0.865098,0.696779,0.769888,0.512147,0.659659,0.881033,0.518853,0.360597,0.550189,0.032892,0.809715,0.880614,0.473649,0.622164,0.706413,0.687936,0.135803,0.448591,0.474668,0.750416,0.233436,0.359325,0.167672,0.063452,0.441682,0.351384,0.711109,0.601687,0.545918,0.248603,0.273860,0.771277,0.846733,0.047292,0.839738,0.481287,0.993027,0.808839,0.155652,0.044458,0.210693,0.122455,0.105270,0.279891,0.120192,0.058793,0.131172,0.610904,0.458121,0.637363,0.158182,0.571470,0.690821,0.633857,0.237268,0.754980,0.955412,0.611870,0.697203,0.893199,0.997706,0.444550,0.554305,0.209794
0.005299,0.054440,0.974514,0.660823,0.444326,0.792514,0.782696,0.773554,0.116630,0.205249,0.614159,0.167275,0.393163,0.889452,0.024962,0.542072,0.609516,0.134758,0.874917,0.737509,0.313325,0.046609,0.362681,0.576487,0.012241,0.736378,0.312677,0.156076,0.162799,0.169757,0.097967,0.535709,0.663636,0.725810,0.689712,0.993700,0.108793,0.491845,0.432408,0.489318,0.975615,0.166226,0.755164,0.043212,0.267728,0.709811,0.798948,0.918020,0.164006,0.443097,0.137458,0.250665,0.920219,0.117163,0.157425,0.850051,0.803857,0.429263,0.628432,0.052325,0.432240,0.658176,0.969981,0.474554,0.821842,0.691682,0.095829,0.602163,0.560809,0.518987,0.617056,0.867578,0.381360,0.522501,0.666668,0.691455,0.290688,0.587257,0.031185,0.118097,0.850063
0.005981,0.524180,0.891483,0.150632,0.678913,0.498122,0.944240,0.834731,0.330819,0.070412,0.420483,0.049388,0.071838,0.378314,0.317243,0.904771,0.485353,0.335858,0.759265,0.959082,0.283464,0.179327,0.941963,0.571009,0.956177,0.468591,0.609449,0.002603,0.750022,0.627206,0.443891,0.470813,0.945746,0.149350,0.121164,0.397607,0.573043,0.129048,0.909832,0.553753,0.931030,0.829045,0.763368,0.927059,0.077793,0.469077,0.777556,0.388266,0.578611,0.717139,0.962724,0.510012,0.765127,0.494080,0.004561,0.658849,0.268746,0.817002,0.357783,0.255487,0.968369,0.381322,0.885301,0.254571,0.572938,0.372897,0.277089,0.031111,0.886578,0.721410,0.730507,0.632671,0.302840,0.827868,0.973329,0.740600,0.258299,0.234091,0.361415,0.307186,0.868445
0.954936,0.616255,0.404391,0.605912,0.556680,0.115629,0.375573,0.253754,0.838928,0.863827,0.344699,0.350907,0.693212,0.820792,0.050278,0.030651,0.156614,0.215741,0.954671,0.153073,0.692258,0.780797,0.852697,0.279314,0.425590,0.885242,0.262516,0.105989,0.353466,0.703666,0.521631,0.058038,0.439947,0.196726,0.378860,0.500736,0.871529,0.792838,0.235257,0.966713,0.544156,0.624309,0.753559,0.061757,0.953878,0.827912,0.717241,0.670438,0.055384,0.846430,0.952866,0.815764,0.553305,0.404004,0.098223,0.833536,0.245381,0.121677,0.033708,0.523823,0.889088,0.901705,0.955083,0.072694,0.775343,0.181573,0.697636,0.170134,0.438508,0.006311,0.071017,0.588838,0.599869,0.997462,0.351664,0.421080,0.094893,0.873658,0.567196,0.859473,0.161282
0.673128,0.264821,0.851142,0.143608,0.611277,0.736880,0.748665,0.817151,0.850356,0.936406,0.173803,0.109938,0.726141,0.252069,0.530489,0.923384,0.313605,0.763382,0.162226,0.525251,0.897798,0.296720,0.978215,0.864242,0.313767,0.489737,0.008414,0.417265,0.964505,0.427709,0.505569,0.091523,0.232212,0.789192,0.952180,0.283468,0.254796,0.360854,0.873131,0.719399,0.943061,0.032882,0.653837,0.042487,0.082447,0.687486,0.581346,0.677822,0.148182,0.500025,0.928153,0.472007,0.022559,0.143442,0.830873,0.490727,0.646297,0.312633,0.428826,0.276912,0.056402,0.951759,0.205707,0.319165,0.198938,0.543627,0.733780,0.640824,0.328298,0.704867,0.696462,0.431389,0.350712,0.424099,0.828996,0.929171,0.577296,0.617711,0.868816,0.183255,0.966513
0.187058,0.884698,0.117419,0.463619,0.045692,0.941814,0.070250,0.686732,0.899990,0.132795,0.887233,0.721215,0.460987,0.800910,0.890256,0.524706,0.730529,0.007797,0.040563,0.746566,0.532802,0.807056,0.191059,0.129590,0.026160,0.663214,0.633640,0.593013,0.762385,0.404396,0.681741,0.026309,0.175596,0.236701,0.235517,0.334484,0.679114,0.864940,0.053783,0.932681,0.572421,0.675507,0.253890,0.125793,0.205523,0.219844,0.919455,0.279984,0.695037,0.487136,0.300920,0.566400,0.479935,0.261713,0.616991,0.766392,0.751493,0.342457,0.675806,0.275617,0.295253,0.315667,0.407792,0.755203,0.690218,0.496674,0.601797,0.405354,0.785537,0.519939,0.621520,0.883601,0.684535,0.981926,0.233909,0.308904,0.755214,0.880235,0.102632,0.943415,0.971907
0.841294,0.630024,0.817757,0.040062,0.321972,0.390747,0.280848,0.219002,0.762852,0.256506,0.097670,0.534409,0.807803,0.745557,0.578609,0.680442,0.182036,0.476656,0.154659,0.348504,0.304936,0.066643,0.072089,0.596155,0.582794,0.014246,0.425001,0.984814,0.776675,0.572964,0.808732,0.353435,0.180294,0.195125,0.463327,0.129675,0.453259,0.921193,0.486116,0.151318,0.204291,0.517227,0.032285,0.613106,0.478718,0.812811,0.921837,0.312849,0.055151,0.916435,0.515625,0.114435,0.306860,0.401272,0.180727,0.473593,0.685535,0.790079,0.865397,0.722615,0.996687,0.315085,0.638925,0.419580,0.882660,0.860657,0.068827,0.767939,0.742623,0.259209,0.527051,0.145581,0.774914,0.985727,0.119857,0.435116,0.995813,0.628614,0.112577,0.075084,0.940050
